village.nom,fiche_acheteur.date
Ambolikapiky,2023-03-08
Ambolikapiky,2023-03-08
Ambolikapiky,2023-03-08
Ambolikapiky,2023-03-08
Ambolikapiky,2023-03-11
Ambolikapiky,2023-03-11
Ambolikapiky,2023-03-11
Ambolikapiky,2023-03-11
Ambolikapiky,2023-03-11
Ampitsopitsoka,2023-01-06
Ampitsopitsoka,2023-01-06
Ampitsopitsoka,2023-01-06
Ampitsopitsoka,2023-01-06
Ampitsopitsoka,2023-01-06
Ampitsopitsoka,2023-01-07
Ampitsopitsoka,2023-01-07
Ampitsopitsoka,2023-01-07
Ampitsopitsoka,2023-01-07
Ampitsopitsoka,2023-01-07
Ampitsopitsoka,2023-01-13
Ampitsopitsoka,2023-01-13
Ampitsopitsoka,2023-01-13
Ampitsopitsoka,2023-01-13
Ampitsopitsoka,2023-01-13
Ampitsopitsoka,2023-01-17
Ampitsopitsoka,2023-01-17
Ampitsopitsoka,2023-01-17
Ampitsopitsoka,2023-01-17
Ampitsopitsoka,2023-01-17
Ampitsopitsoka,2023-01-27
Ampitsopitsoka,2023-01-27
Ampitsopitsoka,2023-01-27
Ampitsopitsoka,2023-01-27
Ampitsopitsoka,2023-01-27
Ampitsopitsoka,2023-01-28
Ampitsopitsoka,2023-01-28
Ampitsopitsoka,2023-01-28
Ampitsopitsoka,2023-01-28
Ampitsopitsoka,2023-01-28
Andranopasy,2023-01-04
Andranopasy,2023-01-04
Andranopasy,2023-01-04
Andranopasy,2023-01-05
Andranopasy,2023-01-05
Andranopasy,2023-01-05
Andranopasy,2023-01-05
Andranopasy,2023-01-06
Andranopasy,2023-01-06
Andranopasy,2023-01-06
Andranopasy,2023-01-11
Andranopasy,2023-01-11
Andranopasy,2023-01-11
Andranopasy,2023-01-12
Andranopasy,2023-01-12
Andranopasy,2023-01-12
Andranopasy,2023-01-12
Andranopasy,2023-01-12
Andranopasy,2023-01-12
Andranopasy,2023-01-13
Andranopasy,2023-01-18
Andranopasy,2023-01-18
Andranopasy,2023-01-18
Andranopasy,2023-01-19
Andranopasy,2023-01-19
Andranopasy,2023-01-19
Andranopasy,2023-01-19
Andranopasy,2023-01-20
Andranopasy,2023-01-20
Andranopasy,2023-01-20
Andranopasy,2023-02-02
Andranopasy,2023-02-02
Andranopasy,2023-02-02
Andranopasy,2023-02-02
Andranopasy,2023-02-02
Andranopasy,2023-02-03
Andranopasy,2023-02-03
Andranopasy,2023-02-03
Andranopasy,2023-02-03
Andranopasy,2023-02-03
Andranopasy,2023-02-09
Andranopasy,2023-02-09
Andranopasy,2023-02-09
Andranopasy,2023-02-09
Andranopasy,2023-02-09
Andranopasy,2023-02-10
Andranopasy,2023-02-10
Andranopasy,2023-02-10
Andranopasy,2023-02-10
Andranopasy,2023-02-10
Andranopasy,2023-02-16
Andranopasy,2023-02-16
Andranopasy,2023-02-16
Andranopasy,2023-02-16
Andranopasy,2023-02-16
Andranopasy,2023-02-17
Andranopasy,2023-02-17
Andranopasy,2023-02-17
Andranopasy,2023-02-17
Andranopasy,2023-02-17
Andranopasy,2023-02-23
Andranopasy,2023-02-23
Andranopasy,2023-02-23
Andranopasy,2023-02-23
Andranopasy,2023-02-23
Andranopasy,2023-02-24
Andranopasy,2023-02-24
Andranopasy,2023-02-24
Andranopasy,2023-02-24
Andranopasy,2023-02-24
Ankotapike,2023-01-08
Ankotapike,2023-01-08
Ankotapike,2023-01-08
Ankotapike,2023-01-08
Ankotapike,2023-01-09
Ankotapike,2023-01-09
Ankotapike,2023-01-09
Ankotapike,2023-01-09
Ankotapike,2023-01-09
Ankotapike,2023-01-15
Ankotapike,2023-01-15
Ankotapike,2023-01-15
Ankotapike,2023-01-15
Ankotapike,2023-01-15
Ankotapike,2023-01-16
Ankotapike,2023-01-16
Ankotapike,2023-01-16
Ankotapike,2023-01-16
Ankotapike,2023-01-16
Ankotapike,2023-01-17
Ankotapike,2023-01-17
Ankotapike,2023-01-17
Ankotapike,2023-01-17
Ankotapike,2023-01-18
Ankotapike,2023-01-18
Ankotapike,2023-01-18
Ankotapike,2023-01-18
Ankotapike,2023-01-18
Ankotapike,2023-01-30
Ankotapike,2023-01-30
Ankotapike,2023-01-30
Ankotapike,2023-01-30
Ankotapike,2023-01-30
Ankotapike,2023-01-31
Ankotapike,2023-01-31
Ankotapike,2023-01-31
Ankotapike,2023-01-31
Ankotapike,2023-01-31
Ankotapike,2023-02-01
Ankotapike,2023-02-06
Ankotapike,2023-02-06
Ankotapike,2023-02-06
Ankotapike,2023-02-06
Ankotapike,2023-02-06
Ankotapike,2023-02-07
Ankotapike,2023-02-07
Ankotapike,2023-02-07
Ankotapike,2023-02-07
Ankotapike,2023-02-07
Ankotapike,2023-02-13
Ankotapike,2023-02-13
Ankotapike,2023-02-13
Ankotapike,2023-02-13
Ankotapike,2023-02-14
Ankotapike,2023-02-14
Ankotapike,2023-02-14
Ankotapike,2023-02-14
Ankotapike,2023-02-14
Ankotapike,2023-02-20
Ankotapike,2023-02-20
Ankotapike,2023-02-20
Ankotapike,2023-02-20
Ankotapike,2023-02-20
Ankotapike,2023-02-21
Ankotapike,2023-02-21
Ankotapike,2023-02-21
Ankotapike,2023-02-21
Ankotapike,2023-02-21
Ankotapike,2023-02-27
Ankotapike,2023-02-27
Ankotapike,2023-02-27
Ankotapike,2023-02-27
Ankotapike,2023-02-27
Ankotapike,2023-02-28
Ankotapike,2023-02-28
Ankotapike,2023-02-28
Ankotapike,2023-02-28
Ankotapike,2023-02-28
Antsahampano,2023-01-10
Antsahampano,2023-01-10
Antsahampano,2023-01-10
Antsahampano,2023-01-10
Antsahampano,2023-01-10
Antsahampano,2023-01-14
Antsahampano,2023-01-14
Antsahampano,2023-01-14
Antsahampano,2023-01-14
Antsahampano,2023-01-14
Antsahampano,2023-01-15
Antsahampano,2023-01-15
Antsahampano,2023-01-15
Antsahampano,2023-01-15
Antsahampano,2023-01-15
Antsahampano,2023-01-17
Antsahampano,2023-01-17
Antsahampano,2023-01-17
Antsahampano,2023-01-17
Antsahampano,2023-01-17
Antsahampano,2023-01-27
Antsahampano,2023-01-27
Antsahampano,2023-01-27
Antsahampano,2023-01-27
Antsahampano,2023-01-27
Antsahampano,2023-01-30
Antsahampano,2023-01-30
Antsahampano,2023-01-30
Antsahampano,2023-01-30
Antsahampano,2023-01-30
Antsahampano,2023-02-01
Antsahampano,2023-02-01
Antsahampano,2023-02-01
Antsahampano,2023-02-01
Antsahampano,2023-02-01
Antsahampano,2023-02-01
Antsahampano,2023-02-01
Antsahampano,2023-02-02
Antsahampano,2023-02-02
Antsahampano,2023-02-02
Antsahampano,2023-02-02
Antsahampano,2023-02-02
Antsahampano,2023-02-02
Antsahampano,2023-02-15
Antsahampano,2023-02-15
Antsahampano,2023-02-15
Antsahampano,2023-02-15
Antsahampano,2023-02-15
Antsahampano,2023-02-16
Antsahampano,2023-02-16
Antsahampano,2023-02-16
Antsahampano,2023-02-16
Antsahampano,2023-02-16
Antsahampano,2023-02-17
Antsahampano,2023-02-17
Antsahampano,2023-02-17
Antsahampano,2023-02-17
Antsahampano,2023-02-17
Antsahampano,2023-02-18
Antsahampano,2023-02-18
Antsahampano,2023-02-18
Antsahampano,2023-02-18
Antsahampano,2023-02-18
Antsahampano,2023-02-19
Antsahampano,2023-02-19
Antsahampano,2023-02-19
Antsahampano,2023-02-19
Antsahampano,2023-02-19
Antsahampano,2023-02-20
Antsahampano,2023-02-20
Antsahampano,2023-02-20
Antsahampano,2023-02-20
Antsahampano,2023-02-20
Antsahampano,2023-02-21
Antsahampano,2023-02-21
Antsahampano,2023-02-21
Antsahampano,2023-02-21
Antsahampano,2023-02-21
Antsahampano,2023-02-22
Antsahampano,2023-02-22
Antsahampano,2023-02-22
Antsahampano,2023-02-22
Antsahampano,2023-02-22
Antsahampano,2023-02-23
Antsahampano,2023-02-23
Antsahampano,2023-02-23
Antsahampano,2023-02-23
Antsahampano,2023-02-24
Antsahampano,2023-02-24
Antsahampano,2023-02-24
Antsahampano,2023-02-24
Antsahampano,2023-02-24
Antsahampano,2023-02-25
Antsahampano,2023-02-25
Antsahampano,2023-02-25
Antsahampano,2023-02-25
Antsahampano,2023-02-25
Antsahampano,2023-02-26
Antsahampano,2023-02-26
Antsahampano,2023-02-26
Antsahampano,2023-02-26
Antsahampano,2023-02-27
Antsahampano,2023-02-27
Antsahampano,2023-02-27
Antsahampano,2023-02-27
Antsahampano,2023-02-27
Antsahampano,2023-02-28
Antsahampano,2023-02-28
Antsahampano,2023-02-28
Antsahampano,2023-02-28
Antsahampano,2023-02-28
Antsahampano,2023-03-01
Antsahampano,2023-03-01
Antsahampano,2023-03-01
Antsahampano,2023-03-01
Antsahampano,2023-03-01
Antsahampano,2023-03-02
Antsahampano,2023-03-02
Antsahampano,2023-03-02
Antsahampano,2023-03-02
Antsahampano,2023-03-02
Antsahampano,2023-03-03
Antsahampano,2023-03-03
Antsahampano,2023-03-03
Antsahampano,2023-03-03
Antsahampano,2023-03-03
Antsahampano,2023-03-04
Antsahampano,2023-03-04
Antsahampano,2023-03-04
Antsahampano,2023-03-04
Antsahampano,2023-03-04
Antsahampano,2023-03-05
Antsahampano,2023-03-05
Antsahampano,2023-03-05
Antsahampano,2023-03-05
Antsahampano,2023-03-05
Antsahampano,2023-03-06
Antsahampano,2023-03-06
Antsahampano,2023-03-06
Antsahampano,2023-03-06
Antsahampano,2023-03-06
Antsahampano,2023-03-07
Antsahampano,2023-03-07
Antsahampano,2023-03-07
Antsahampano,2023-03-07
Antsahampano,2023-03-07
Antsahampano,2023-03-08
Antsahampano,2023-03-08
Antsahampano,2023-03-08
Antsahampano,2023-03-08
Antsahampano,2023-03-08
Antsahampano,2023-03-09
Antsahampano,2023-03-09
Antsahampano,2023-03-09
Antsahampano,2023-03-09
Antsahampano,2023-03-09
Antsahampano,2023-03-10
Antsahampano,2023-03-10
Antsahampano,2023-03-10
Antsahampano,2023-03-10
Antsahampano,2023-03-10
Antsahampano,2023-03-11
Antsahampano,2023-03-11
Antsahampano,2023-03-11
Antsahampano,2023-03-11
Antsahampano,2023-03-11
Antsahampano,2023-03-12
Antsahampano,2023-03-12
Antsahampano,2023-03-12
Antsahampano,2023-03-12
Antsahampano,2023-03-12
Antsatrana,2023-01-02
Antsatrana,2023-01-02
Antsatrana,2023-01-02
Antsatrana,2023-01-02
Antsatrana,2023-01-02
Antsatrana,2023-01-09
Antsatrana,2023-01-09
Antsatrana,2023-01-09
Antsatrana,2023-01-09
Antsatrana,2023-01-09
Antsatrana,2023-01-16
Antsatrana,2023-01-16
Antsatrana,2023-01-16
Antsatrana,2023-01-16
Antsatrana,2023-01-16
Antsatrana,2023-01-23
Antsatrana,2023-01-23
Antsatrana,2023-01-23
Antsatrana,2023-01-23
Antsatrana,2023-01-23
Antsatrana,2023-01-30
Antsatrana,2023-01-30
Antsatrana,2023-01-30
Antsatrana,2023-01-30
Antsatrana,2023-01-30
Antsatrana,2023-02-06
Antsatrana,2023-02-06
Antsatrana,2023-02-06
Antsatrana,2023-02-06
Antsatrana,2023-02-06
Antsatrana,2023-02-13
Antsatrana,2023-02-13
Antsatrana,2023-02-13
Antsatrana,2023-02-13
Antsatrana,2023-02-13
Antsatrana,2023-02-20
Antsatrana,2023-02-20
Antsatrana,2023-02-20
Antsatrana,2023-02-20
Antsatrana,2023-02-20
Antsatrana,2023-02-27
Antsatrana,2023-02-27
Antsatrana,2023-02-27
Antsatrana,2023-02-27
Antsatrana,2023-02-27
Antsosa,2023-01-07
Antsosa,2023-01-07
Antsosa,2023-01-07
Antsosa,2023-01-07
Antsosa,2023-01-07
Antsosa,2023-01-14
Antsosa,2023-01-14
Antsosa,2023-01-14
Antsosa,2023-01-14
Antsosa,2023-01-14
Antsosa,2023-01-15
Antsosa,2023-01-15
Antsosa,2023-01-15
Antsosa,2023-01-15
Antsosa,2023-01-15
Antsosa,2023-01-21
Antsosa,2023-01-21
Antsosa,2023-01-21
Antsosa,2023-01-21
Antsosa,2023-01-21
Antsosa,2023-01-22
Antsosa,2023-01-22
Antsosa,2023-01-22
Antsosa,2023-01-22
Antsosa,2023-01-22
Antsosa,2023-01-28
Antsosa,2023-01-28
Antsosa,2023-01-28
Antsosa,2023-01-28
Antsosa,2023-01-28
Antsosa,2023-01-30
Antsosa,2023-01-30
Antsosa,2023-01-30
Antsosa,2023-01-30
Antsosa,2023-01-30
Antsosa,2023-02-04
Antsosa,2023-02-04
Antsosa,2023-02-04
Antsosa,2023-02-04
Antsosa,2023-02-04
Antsosa,2023-02-05
Antsosa,2023-02-05
Antsosa,2023-02-05
Antsosa,2023-02-05
Antsosa,2023-02-05
Antsosa,2023-02-11
Antsosa,2023-02-11
Antsosa,2023-02-11
Antsosa,2023-02-11
Antsosa,2023-02-11
Antsosa,2023-02-12
Antsosa,2023-02-12
Antsosa,2023-02-12
Antsosa,2023-02-12
Antsosa,2023-02-12
Antsosa,2023-02-18
Antsosa,2023-02-18
Antsosa,2023-02-18
Antsosa,2023-02-18
Antsosa,2023-02-18
Antsosa,2023-02-19
Antsosa,2023-02-19
Antsosa,2023-02-19
Antsosa,2023-02-19
Antsosa,2023-02-19
Antsosa,2023-02-25
Antsosa,2023-02-25
Antsosa,2023-02-25
Antsosa,2023-02-25
Antsosa,2023-02-25
Antsosa,2023-02-26
Antsosa,2023-02-26
Antsosa,2023-02-26
Antsosa,2023-02-26
Antsosa,2023-02-26
Antsosa,2023-03-04
Antsosa,2023-03-04
Antsosa,2023-03-04
Antsosa,2023-03-04
Antsosa,2023-03-04
Antsosa,2023-03-05
Antsosa,2023-03-05
Antsosa,2023-03-05
Antsosa,2023-03-05
Antsosa,2023-03-05
Antsosa,2023-03-11
Antsosa,2023-03-11
Antsosa,2023-03-11
Antsosa,2023-03-11
Antsosa,2023-03-11
Antsosa,2023-03-12
Antsosa,2023-03-12
Antsosa,2023-03-12
Antsosa,2023-03-12
Antsosa,2023-03-12
Baly,2023-02-01
Baly,2023-02-01
Baly,2023-02-02
Baly,2023-02-02
Baly,2023-02-02
Baly,2023-02-03
Baly,2023-02-03
Baly,2023-02-03
Baly,2023-02-04
Baly,2023-02-04
Baly,2023-02-04
Baly,2023-02-04
Baly,2023-02-04
Baly,2023-02-04
Baly,2023-02-04
Baly,2023-02-05
Baly,2023-02-05
Baly,2023-02-06
Baly,2023-02-06
Baly,2023-02-06
Befotaka,2023-01-03
Befotaka,2023-01-03
Befotaka,2023-01-03
Befotaka,2023-01-03
Befotaka,2023-01-03
Befotaka,2023-01-06
Befotaka,2023-01-06
Befotaka,2023-01-06
Befotaka,2023-01-06
Befotaka,2023-01-06
Befotaka,2023-01-09
Befotaka,2023-01-09
Befotaka,2023-01-09
Befotaka,2023-01-09
Befotaka,2023-01-09
Befotaka,2023-01-13
Befotaka,2023-01-13
Befotaka,2023-01-13
Befotaka,2023-01-13
Befotaka,2023-01-13
Befotaka,2023-01-16
Befotaka,2023-01-16
Befotaka,2023-01-16
Befotaka,2023-01-16
Befotaka,2023-01-16
Befotaka,2023-01-20
Befotaka,2023-01-20
Befotaka,2023-01-20
Befotaka,2023-01-20
Befotaka,2023-01-20
Befotaka,2023-01-30
Befotaka,2023-01-30
Befotaka,2023-01-30
Befotaka,2023-01-30
Befotaka,2023-01-30
Befotaka,2023-02-03
Befotaka,2023-02-03
Befotaka,2023-02-03
Befotaka,2023-02-03
Befotaka,2023-02-03
Befotaka,2023-02-06
Befotaka,2023-02-06
Befotaka,2023-02-06
Befotaka,2023-02-06
Befotaka,2023-02-06
Befotaka,2023-02-10
Befotaka,2023-02-10
Befotaka,2023-02-10
Befotaka,2023-02-10
Befotaka,2023-02-10
Befotaka,2023-02-13
Befotaka,2023-02-13
Befotaka,2023-02-13
Befotaka,2023-02-13
Befotaka,2023-02-13
Befotaka,2023-02-13
Befotaka,2023-02-18
Befotaka,2023-02-18
Befotaka,2023-02-18
Befotaka,2023-02-18
Befotaka,2023-02-18
Befotaka,2023-02-20
Befotaka,2023-02-20
Befotaka,2023-02-20
Befotaka,2023-02-20
Befotaka,2023-02-20
Befotaka,2023-02-24
Befotaka,2023-02-24
Befotaka,2023-02-24
Befotaka,2023-02-24
Befotaka,2023-02-24
Befotaka,2023-02-27
Befotaka,2023-02-27
Befotaka,2023-02-27
Befotaka,2023-02-27
Befotaka,2023-02-27
Boringeny,2023-01-02
Boringeny,2023-01-02
Boringeny,2023-01-02
Boringeny,2023-01-02
Boringeny,2023-01-02
Boringeny,2023-01-06
Boringeny,2023-01-06
Boringeny,2023-01-06
Boringeny,2023-01-06
Boringeny,2023-01-06
Boringeny,2023-01-06
Boringeny,2023-01-06
Boringeny,2023-01-06
Boringeny,2023-01-06
Boringeny,2023-01-10
Boringeny,2023-01-15
Boringeny,2023-01-15
Boringeny,2023-01-15
Boringeny,2023-01-15
Boringeny,2023-01-15
Boringeny,2023-01-20
Boringeny,2023-01-20
Boringeny,2023-01-20
Boringeny,2023-01-20
Boringeny,2023-01-20
Boringeny,2023-01-20
Boringeny,2023-01-30
Boringeny,2023-01-30
Boringeny,2023-01-30
Boringeny,2023-01-30
Boringeny,2023-01-30
Boringeny,2023-01-30
Boringeny,2023-02-01
Boringeny,2023-02-01
Boringeny,2023-02-01
Boringeny,2023-02-01
Boringeny,2023-02-01
Boringeny,2023-02-05
Boringeny,2023-02-05
Boringeny,2023-02-05
Boringeny,2023-02-05
Boringeny,2023-02-05
Boringeny,2023-02-10
Boringeny,2023-02-10
Boringeny,2023-02-10
Boringeny,2023-02-10
Boringeny,2023-02-10
Boringeny,2023-02-15
Boringeny,2023-02-15
Boringeny,2023-02-15
Boringeny,2023-02-15
Boringeny,2023-02-15
Boringeny,2023-02-21
Boringeny,2023-02-21
Boringeny,2023-02-21
Boringeny,2023-02-21
Boringeny,2023-02-21
Marohata,2023-01-01
Marohata,2023-01-06
Marohata,2023-01-06
Marohata,2023-01-06
Marohata,2023-01-06
Marohata,2023-01-06
Marohata,2023-01-07
Marohata,2023-01-07
Marohata,2023-01-07
Marohata,2023-01-07
Marohata,2023-01-07
Marohata,2023-01-08
Marohata,2023-01-08
Marohata,2023-01-08
Marohata,2023-01-08
Marohata,2023-01-08
Marohata,2023-01-09
Marohata,2023-01-09
Marohata,2023-01-09
Marohata,2023-01-09
Marohata,2023-01-09
Marohata,2023-01-10
Marohata,2023-01-10
Marohata,2023-01-10
Marohata,2023-01-10
Marohata,2023-01-10
Marohata,2023-01-12
Marohata,2023-01-12
Marohata,2023-01-12
Marohata,2023-01-12
Marohata,2023-01-12
Marohata,2023-01-14
Marohata,2023-01-14
Marohata,2023-01-14
Marohata,2023-01-14
Marohata,2023-01-14
Marohata,2023-01-16
Marohata,2023-01-16
Marohata,2023-01-16
Marohata,2023-01-16
Marohata,2023-01-16
Marohata,2023-01-16
Marohata,2023-01-18
Marohata,2023-01-18
Marohata,2023-01-18
Marohata,2023-01-18
Marohata,2023-01-18
Marohata,2023-01-20
Marohata,2023-01-20
Marohata,2023-01-20
Marohata,2023-01-20
Marohata,2023-01-20
Marohata,2023-01-30
Marohata,2023-01-30
Marohata,2023-01-30
Marohata,2023-01-30
Marohata,2023-01-30
Marohata,2023-01-30
Marohata,2023-01-31
Marohata,2023-02-02
Marohata,2023-02-02
Marohata,2023-02-02
Marohata,2023-02-02
Marohata,2023-02-02
Marohata,2023-02-02
Marohata,2023-02-02
Marohata,2023-02-03
Marohata,2023-02-03
Marohata,2023-02-03
Marohata,2023-02-03
Marohata,2023-02-03
Marohata,2023-02-06
Marohata,2023-02-06
Marohata,2023-02-06
Marohata,2023-02-06
Marohata,2023-02-06
Marohata,2023-02-08
Marohata,2023-02-08
Marohata,2023-02-08
Marohata,2023-02-08
Marohata,2023-02-08
Marohata,2023-02-15
Marohata,2023-02-15
Marohata,2023-02-15
Marohata,2023-02-15
Marohata,2023-02-15
Marohata,2023-02-15
Marohata,2023-02-15
Marohata,2023-02-15
Marohata,2023-02-15
Marohata,2023-02-15
Marohata,2023-02-21
Marohata,2023-02-21
Marohata,2023-02-21
Marohata,2023-02-21
Marohata,2023-02-21
Marohata,2023-02-25
Marohata,2023-02-25
Marohata,2023-02-25
Marohata,2023-02-25
Marotia,2023-01-11
Marotia,2023-01-11
Marotia,2023-01-11
Marotia,2023-01-11
Marotia,2023-01-11
